alert_id,Type,Rule_name,Status,Transaction_id
891956,Soft Stop,Rule8,Accepted,13553435
891957,Soft Stop,Rule12,Accepted,13553439
891958,Soft Stop,Rule9,Accepted,13553441
891959,Soft Stop,Rule10,Accepted,13553442
891960,Soft Stop,Rule12,Accepted,13553443
891961,Soft Stop,Rule9,Accepted,13553444
891962,Soft Stop,Rule12,Accepted,13553447
891963,Soft Stop,Rule12,Accepted,13553457
891964,Soft Stop,Rule8,Accepted,13553482
891965,Soft Stop,Rule11,Accepted,13553484
891966,Soft Stop,Rule14,Accepted,13553514
891967,Soft Stop,Rule14,Accepted,13553516
891968,Soft Stop,Rule12,Accepted,13553528
891969,Soft Stop,Rule9,Accepted,13553549
891970,Soft Stop,Rule10,Accepted,13553567
891971,Soft Stop,Rule12,Accepted,13553581
891972,Soft Stop,Rule10,Accepted,13553584
891973,Soft Stop,Rule13,Accepted,13553598
891974,Soft Stop,Rule14,Accepted,13553599
891975,Soft Stop,Rule14,Accepted,13553600
891976,Soft Stop,Rule14,Accepted,13553610
891977,Soft Stop,Rule8,Accepted,13553613
891978,Soft Stop,Rule10,Accepted,13553618
891979,Soft Stop,Rule12,Accepted,13553621
891980,Soft Stop,Rule9,Accepted,13553641
891981,Soft Stop,Rule11,Accepted,13553650
891982,Soft Stop,Rule9,Accepted,13553651
891983,Soft Stop,Rule13,Accepted,13553653
891984,Soft Stop,Rule14,Accepted,13553656
891985,Soft Stop,Rule14,Accepted,13553657
891986,Soft Stop,Rule10,Accepted,13553662
891987,Soft Stop,Rule9,Accepted,13553668
891988,Soft Stop,Rule10,Accepted,13553676
891989,Soft Stop,Rule11,Accepted,13553680
891990,Soft Stop,Rule10,Accepted,13553687
891991,Soft Stop,Rule13,Accepted,13553710
891992,Soft Stop,Rule11,Accepted,13553711
891993,Soft Stop,Rule8,Accepted,13553712
891994,Soft Stop,Rule14,Accepted,13553724
891995,Soft Stop,Rule11,Accepted,13553728
891996,Soft Stop,Rule11,Accepted,13553743
891997,Soft Stop,Rule8,Accepted,13553745
891998,Soft Stop,Rule8,Accepted,13553746
891999,Soft Stop,Rule13,Accepted,13553756
892000,Soft Stop,Rule10,Accepted,13553767
892001,Soft Stop,Rule14,Accepted,13553769
892002,Soft Stop,Rule8,Accepted,13553773
892003,Soft Stop,Rule10,Accepted,13553780
892004,Soft Stop,Rule11,Accepted,13554061
892005,Soft Stop,Rule8,Accepted,13554064
892006,Soft Stop,Rule14,Accepted,13554084
892007,Soft Stop,Rule11,Accepted,13554098
892008,Soft Stop,Rule13,Accepted,13554104
892009,Soft Stop,Rule10,Accepted,13554125
892010,Soft Stop,Rule11,Accepted,13554132
892011,Soft Stop,Rule12,Accepted,13554141
892012,Soft Stop,Rule8,Accepted,13554142
892013,Soft Stop,Rule10,Accepted,13554157
892014,Soft Stop,Rule11,Accepted,13554159
892015,Soft Stop,Rule10,Accepted,13554161
892016,Soft Stop,Rule9,Accepted,13554179
892017,Soft Stop,Rule13,Accepted,13554182
892018,Soft Stop,Rule9,Accepted,13554186
892019,Soft Stop,Rule13,Accepted,13554188
892020,Soft Stop,Rule13,Accepted,13554190
892021,Soft Stop,Rule12,Accepted,13554193
892022,Soft Stop,Rule11,Accepted,13554203
892023,Soft Stop,Rule11,Accepted,13554210
892024,Soft Stop,Rule9,Accepted,13554212
892025,Soft Stop,Rule13,Accepted,13554216
892026,Soft Stop,Rule9,Accepted,13554217
892027,Soft Stop,Rule11,Accepted,13554219
892028,Soft Stop,Rule12,Accepted,13554241
892029,Soft Stop,Rule11,Accepted,13554254
892030,Soft Stop,Rule8,Accepted,13554261
892031,Soft Stop,Rule13,Accepted,13554273
892032,Soft Stop,Rule13,Accepted,13554274
892033,Soft Stop,Rule13,Accepted,13554277
892034,Soft Stop,Rule9,Accepted,13554285
892035,Soft Stop,Rule8,Accepted,13554290
892036,Soft Stop,Rule12,Accepted,13554293
892037,Soft Stop,Rule9,Accepted,13554305
892038,Soft Stop,Rule8,Accepted,13554314
892039,Soft Stop,Rule8,Accepted,13554315
892040,Soft Stop,Rule11,Accepted,13554332
892041,Soft Stop,Rule13,Accepted,13554336
892042,Soft Stop,Rule10,Accepted,13554337
892043,Soft Stop,Rule13,Accepted,13554338
892044,Soft Stop,Rule11,Accepted,13554354
892045,Soft Stop,Rule11,Accepted,13554355
892046,Soft Stop,Rule10,Accepted,13554360
892047,Soft Stop,Rule10,Accepted,13554361
892048,Soft Stop,Rule10,Accepted,13554369
892049,Soft Stop,Rule13,Accepted,13554379
892050,Soft Stop,Rule13,Accepted,13554384
892051,Soft Stop,Rule10,Accepted,13554395
892052,Soft Stop,Rule13,Accepted,13554408
892053,Soft Stop,Rule14,Accepted,13554416
892054,Soft Stop,Rule10,Accepted,13554421
892055,Soft Stop,Rule10,Accepted,13554470
892056,Soft Stop,Rule8,Accepted,13554476
892057,Soft Stop,Rule9,Accepted,13554482
892058,Soft Stop,Rule9,Accepted,13554486
892059,Soft Stop,Rule12,Accepted,13554493
892060,Soft Stop,Rule14,Accepted,13554496
892061,Soft Stop,Rule10,Accepted,13554503
892062,Soft Stop,Rule9,Accepted,13554509
892063,Soft Stop,Rule11,Accepted,13554521
892064,Soft Stop,Rule14,Accepted,13554524
892065,Soft Stop,Rule13,Accepted,13554529
892066,Soft Stop,Rule12,Accepted,13554532
892067,Soft Stop,Rule14,Accepted,13554536
892068,Soft Stop,Rule11,Accepted,13554539
892069,Soft Stop,Rule9,Accepted,13554543
892070,Soft Stop,Rule9,Accepted,13554549
892071,Soft Stop,Rule9,Accepted,13554552
892072,Soft Stop,Rule13,Accepted,13554564
892073,Soft Stop,Rule14,Accepted,13554565
892074,Soft Stop,Rule13,Accepted,13554572
892075,Soft Stop,Rule8,Accepted,13554582
892076,Soft Stop,Rule9,Accepted,13554585
892077,Soft Stop,Rule11,Accepted,13554587
892078,Soft Stop,Rule8,Accepted,13554588
892079,Soft Stop,Rule10,Accepted,13554598
892080,Soft Stop,Rule13,Accepted,13554601
892081,Soft Stop,Rule11,Accepted,13554610
892082,Soft Stop,Rule9,Accepted,13554612
892083,Soft Stop,Rule13,Accepted,13554613
892084,Soft Stop,Rule11,Accepted,13554620
892085,Soft Stop,Rule9,Accepted,13554627
892086,Soft Stop,Rule9,Accepted,13554632
892087,Soft Stop,Rule9,Accepted,13554636
892088,Soft Stop,Rule10,Accepted,13554642
892089,Soft Stop,Rule10,Accepted,13554655
892090,Soft Stop,Rule10,Accepted,13554657
892091,Soft Stop,Rule13,Accepted,13554662
892092,Soft Stop,Rule10,Accepted,13554665
892093,Soft Stop,Rule12,Accepted,13554670
892094,Soft Stop,Rule14,Accepted,13554679
892095,Soft Stop,Rule10,Accepted,13554696
892096,Soft Stop,Rule8,Accepted,13554725
892097,Soft Stop,Rule13,Accepted,13554727
892098,Soft Stop,Rule11,Accepted,13554734
892099,Soft Stop,Rule11,Accepted,13554738
892100,Soft Stop,Rule12,Accepted,13554745
892101,Soft Stop,Rule8,Accepted,13554751
892102,Soft Stop,Rule13,Accepted,13554753
892103,Soft Stop,Rule9,Accepted,13554756
892104,Soft Stop,Rule10,Accepted,13554758
892105,Soft Stop,Rule11,Accepted,13554775
892106,Soft Stop,Rule12,Accepted,13554780
892107,Soft Stop,Rule8,Accepted,13554784
892108,Soft Stop,Rule8,Accepted,13554787
892109,Soft Stop,Rule10,Accepted,13554788
892110,Soft Stop,Rule12,Accepted,13554796
892111,Soft Stop,Rule12,Accepted,13554807
892112,Soft Stop,Rule9,Accepted,13554811
892113,Soft Stop,Rule11,Accepted,13554814
892114,Soft Stop,Rule8,Accepted,13554823
892115,Soft Stop,Rule14,Accepted,13554829
892116,Soft Stop,Rule11,Accepted,13554830
892117,Soft Stop,Rule11,Accepted,13554832
892118,Soft Stop,Rule12,Accepted,13554842
892119,Soft Stop,Rule12,Accepted,13554843
892120,Soft Stop,Rule11,Accepted,13554854
892121,Soft Stop,Rule9,Accepted,13554856
892122,Soft Stop,Rule13,Accepted,13554864
892123,Soft Stop,Rule14,Accepted,13554868
892124,Soft Stop,Rule8,Accepted,13554871
892125,Soft Stop,Rule10,Accepted,13554874
892126,Soft Stop,Rule13,Accepted,13554896
892127,Soft Stop,Rule8,Accepted,13554899
892128,Soft Stop,Rule9,Accepted,13554915
892129,Soft Stop,Rule10,Accepted,13554920
892130,Soft Stop,Rule12,Accepted,13554921
892131,Soft Stop,Rule11,Accepted,13554925
892132,Soft Stop,Rule14,Accepted,13554930
892133,Soft Stop,Rule8,Accepted,13554931
892134,Soft Stop,Rule9,Accepted,13554939
892135,Soft Stop,Rule14,Accepted,13554951
892136,Soft Stop,Rule9,Accepted,13554955
892137,Soft Stop,Rule14,Accepted,13554956
892138,Soft Stop,Rule12,Accepted,13554958
892139,Soft Stop,Rule8,Accepted,13554959
892140,Soft Stop,Rule14,Accepted,13554967
892141,Soft Stop,Rule11,Accepted,13554972
892142,Soft Stop,Rule14,Accepted,13554973
892143,Soft Stop,Rule13,Accepted,13554981
892144,Soft Stop,Rule11,Accepted,13554992
892145,Soft Stop,Rule8,Accepted,13554996
892146,Soft Stop,Rule9,Accepted,13554999
892147,Soft Stop,Rule12,Accepted,13555001
892148,Soft Stop,Rule9,Accepted,13555006
892149,Soft Stop,Rule11,Accepted,13555014
892150,Soft Stop,Rule9,Accepted,13555016
892151,Soft Stop,Rule14,Accepted,13555021
892152,Soft Stop,Rule8,Accepted,13555033
892153,Soft Stop,Rule11,Accepted,13555034
892154,Soft Stop,Rule11,Accepted,13555037
892155,Soft Stop,Rule8,Accepted,13555042
892156,Soft Stop,Rule11,Accepted,13555051
892157,Soft Stop,Rule11,Accepted,13555058
892158,Soft Stop,Rule14,Accepted,13555062
892159,Soft Stop,Rule11,Accepted,13555064
892160,Soft Stop,Rule14,Accepted,13555066
892161,Soft Stop,Rule8,Accepted,13555090
892162,Soft Stop,Rule9,Accepted,13555094
892163,Soft Stop,Rule8,Accepted,13555102
892164,Soft Stop,Rule13,Accepted,13555104
892165,Soft Stop,Rule8,Accepted,13555112
892166,Soft Stop,Rule14,Accepted,13555117
892167,Soft Stop,Rule11,Accepted,13555119
892168,Soft Stop,Rule11,Accepted,13555120
892169,Soft Stop,Rule8,Accepted,13555132
892170,Soft Stop,Rule11,Accepted,13555140
892171,Soft Stop,Rule13,Accepted,13555143
892172,Soft Stop,Rule13,Accepted,13555144
892173,Soft Stop,Rule11,Accepted,13555152
892174,Soft Stop,Rule10,Accepted,13555154
892175,Soft Stop,Rule11,Accepted,13555155
892176,Soft Stop,Rule10,Accepted,13555156
892177,Soft Stop,Rule8,Accepted,13555157
892178,Soft Stop,Rule11,Accepted,13555161
892179,Soft Stop,Rule12,Accepted,13555167
892180,Soft Stop,Rule14,Accepted,13555171
892181,Soft Stop,Rule14,Accepted,13555172
892182,Soft Stop,Rule12,Accepted,13555194
892183,Soft Stop,Rule11,Accepted,13555204
892184,Soft Stop,Rule9,Accepted,13555218
892185,Soft Stop,Rule12,Accepted,13555231
892186,Soft Stop,Rule10,Accepted,13555232
892187,Soft Stop,Rule11,Accepted,13555233
892188,Soft Stop,Rule8,Accepted,13555246
892189,Soft Stop,Rule11,Accepted,13555259
892190,Soft Stop,Rule8,Accepted,13555261
892191,Soft Stop,Rule12,Accepted,13555275
892192,Soft Stop,Rule13,Accepted,13555278
892193,Soft Stop,Rule9,Accepted,13555280
892194,Soft Stop,Rule12,Accepted,13555283
892195,Soft Stop,Rule10,Accepted,13555284
892196,Soft Stop,Rule10,Accepted,13555294
892197,Soft Stop,Rule14,Accepted,13555304
892198,Soft Stop,Rule13,Accepted,13555317
892199,Soft Stop,Rule8,Accepted,13555332
892200,Soft Stop,Rule11,Accepted,13555337
892201,Soft Stop,Rule8,Accepted,13555342
892202,Soft Stop,Rule13,Accepted,13555363
892203,Soft Stop,Rule13,Accepted,13555364
892204,Soft Stop,Rule13,Accepted,13555367
892205,Soft Stop,Rule8,Accepted,13555370
892206,Soft Stop,Rule11,Accepted,13555374
892207,Soft Stop,Rule11,Accepted,13555380
892208,Soft Stop,Rule13,Accepted,13555396
892209,Soft Stop,Rule9,Accepted,13555397
892210,Soft Stop,Rule13,Accepted,13555409
892211,Soft Stop,Rule13,Accepted,13555412
892212,Soft Stop,Rule10,Accepted,13555420
892213,Soft Stop,Rule14,Accepted,13555429
892214,Soft Stop,Rule12,Accepted,13555443
892215,Soft Stop,Rule8,Accepted,13555457
892216,Soft Stop,Rule10,Accepted,13555467
892217,Soft Stop,Rule13,Accepted,13555469
892218,Soft Stop,Rule13,Accepted,13555473
892219,Soft Stop,Rule9,Accepted,13555480
892220,Soft Stop,Rule9,Accepted,13555483
892221,Soft Stop,Rule8,Accepted,13555484
892222,Soft Stop,Rule10,Accepted,13555501
892223,Soft Stop,Rule14,Accepted,13555502
892224,Soft Stop,Rule9,Accepted,13555509
892225,Soft Stop,Rule10,Accepted,13555512
892226,Soft Stop,Rule10,Accepted,13555523
892227,Soft Stop,Rule9,Accepted,13555529
892228,Soft Stop,Rule10,Accepted,13555532
892229,Soft Stop,Rule13,Accepted,13555535
892230,Soft Stop,Rule8,Accepted,13555545
892231,Soft Stop,Rule13,Accepted,13555553
892232,Soft Stop,Rule8,Accepted,13555555
892233,Soft Stop,Rule14,Accepted,13555559
892234,Soft Stop,Rule8,Accepted,13555560
892235,Soft Stop,Rule12,Accepted,13555562
892236,Soft Stop,Rule9,Accepted,13555568
892237,Soft Stop,Rule10,Accepted,13555572
892238,Soft Stop,Rule13,Accepted,13555587
892239,Soft Stop,Rule12,Accepted,13555791
892240,Soft Stop,Rule10,Accepted,13555792
892241,Soft Stop,Rule12,Accepted,13555794
892242,Soft Stop,Rule11,Accepted,13555799
892243,Soft Stop,Rule12,Accepted,13555805
892244,Soft Stop,Rule14,Accepted,13555807
892245,Soft Stop,Rule9,Accepted,13555812
892246,Soft Stop,Rule13,Accepted,13555818
892247,Soft Stop,Rule8,Accepted,13555829
892248,Soft Stop,Rule9,Accepted,13555830
892249,Soft Stop,Rule14,Accepted,13555834
892250,Soft Stop,Rule13,Accepted,13555851
892251,Soft Stop,Rule14,Accepted,13555853
892252,Soft Stop,Rule12,Accepted,13555868
892253,Soft Stop,Rule9,Accepted,13555870
892254,Soft Stop,Rule14,Accepted,13555871
892255,Soft Stop,Rule13,Accepted,13555873
892256,Soft Stop,Rule12,Accepted,13555876
892257,Soft Stop,Rule12,Accepted,13555884
892258,Soft Stop,Rule13,Accepted,13555886
892259,Soft Stop,Rule14,Accepted,13555896
892260,Soft Stop,Rule11,Accepted,13555912
892261,Soft Stop,Rule12,Accepted,13555918
892262,Soft Stop,Rule14,Accepted,13555919
892263,Soft Stop,Rule12,Accepted,13555923
892264,Soft Stop,Rule10,Accepted,13555928
892265,Soft Stop,Rule8,Accepted,13555935
892266,Soft Stop,Rule8,Accepted,13555945
892267,Soft Stop,Rule10,Accepted,13555950
892268,Soft Stop,Rule12,Accepted,13555957
892269,Soft Stop,Rule10,Accepted,13555962
892270,Soft Stop,Rule14,Accepted,13555963
892271,Soft Stop,Rule9,Accepted,13555964
892272,Soft Stop,Rule14,Accepted,13555965
892273,Soft Stop,Rule11,Accepted,13555968
892274,Soft Stop,Rule13,Accepted,13555981
892275,Soft Stop,Rule13,Accepted,13555985
892276,Soft Stop,Rule9,Accepted,13555994
892277,Soft Stop,Rule13,Accepted,13555995
892278,Soft Stop,Rule8,Accepted,13556005
892279,Soft Stop,Rule8,Accepted,13556007
892280,Soft Stop,Rule11,Accepted,13556017
892281,Soft Stop,Rule14,Accepted,13556022
892282,Soft Stop,Rule14,Accepted,13556024
892283,Soft Stop,Rule10,Accepted,13556025
892284,Soft Stop,Rule9,Accepted,13556027
892285,Soft Stop,Rule9,Accepted,13556037
892286,Soft Stop,Rule11,Accepted,13556042
892287,Soft Stop,Rule13,Accepted,13556044
892288,Soft Stop,Rule8,Accepted,13556050
892289,Soft Stop,Rule13,Accepted,13556052
892290,Soft Stop,Rule14,Accepted,13556055
892291,Soft Stop,Rule10,Accepted,13556057
892292,Soft Stop,Rule9,Accepted,13556062
892293,Soft Stop,Rule8,Accepted,13556065
892294,Soft Stop,Rule9,Accepted,13556067
892295,Soft Stop,Rule10,Accepted,13556073
892296,Soft Stop,Rule10,Accepted,13556083
892297,Soft Stop,Rule9,Accepted,13556085
892298,Soft Stop,Rule13,Accepted,13556086
892299,Soft Stop,Rule13,Accepted,13556101
892300,Soft Stop,Rule14,Accepted,13556104
892301,Soft Stop,Rule8,Accepted,13556105
892302,Soft Stop,Rule12,Accepted,13556107
892303,Soft Stop,Rule11,Accepted,13556109
892304,Soft Stop,Rule10,Accepted,13556133
892305,Soft Stop,Rule10,Accepted,13556137
892306,Soft Stop,Rule9,Accepted,13556139
892307,Soft Stop,Rule8,Accepted,13556143
892308,Soft Stop,Rule8,Accepted,13556149
892309,Soft Stop,Rule14,Accepted,13556158
892310,Soft Stop,Rule11,Accepted,13556166
892311,Soft Stop,Rule10,Accepted,13556171
892312,Soft Stop,Rule10,Accepted,13556172
892313,Soft Stop,Rule13,Accepted,13556173
892314,Soft Stop,Rule8,Accepted,13556178
892315,Soft Stop,Rule10,Accepted,13556180
892316,Soft Stop,Rule11,Accepted,13556186
892317,Soft Stop,Rule9,Accepted,13556197
892318,Soft Stop,Rule13,Accepted,13556201
892319,Soft Stop,Rule11,Accepted,13556211
892320,Soft Stop,Rule11,Accepted,13556220
892321,Soft Stop,Rule8,Accepted,13556230
892322,Soft Stop,Rule12,Accepted,13556234
892323,Soft Stop,Rule12,Accepted,13556240
892324,Soft Stop,Rule11,Accepted,13556250
892325,Soft Stop,Rule14,Accepted,13556252
892326,Soft Stop,Rule9,Accepted,13556254
892327,Soft Stop,Rule11,Accepted,13556255
892328,Soft Stop,Rule11,Accepted,13556257
892329,Soft Stop,Rule12,Accepted,13556261
892330,Soft Stop,Rule11,Accepted,13556266
892331,Soft Stop,Rule12,Accepted,13556268
892332,Soft Stop,Rule14,Accepted,13556272
892333,Soft Stop,Rule11,Accepted,13556276
892334,Soft Stop,Rule9,Accepted,13556277
892335,Soft Stop,Rule9,Accepted,13556278
892336,Soft Stop,Rule9,Accepted,13556286
892337,Soft Stop,Rule13,Accepted,13556291
892338,Soft Stop,Rule11,Accepted,13556295
892339,Soft Stop,Rule12,Accepted,13556302
892340,Soft Stop,Rule8,Accepted,13556584
892341,Soft Stop,Rule13,Accepted,13556601
892342,Soft Stop,Rule10,Accepted,13556608
892343,Soft Stop,Rule12,Accepted,13556616
892344,Soft Stop,Rule10,Accepted,13556618
892345,Soft Stop,Rule12,Accepted,13556619
892346,Soft Stop,Rule14,Accepted,13556621
892347,Soft Stop,Rule8,Accepted,13556628
892348,Soft Stop,Rule13,Accepted,13556637
892349,Soft Stop,Rule9,Accepted,13556662
892350,Soft Stop,Rule9,Accepted,13556668
892351,Soft Stop,Rule11,Accepted,13556676
892352,Soft Stop,Rule8,Accepted,13556678
892353,Soft Stop,Rule12,Accepted,13556689
892354,Soft Stop,Rule14,Accepted,13556694
892355,Soft Stop,Rule9,Accepted,13556705
892356,Soft Stop,Rule10,Accepted,13556717
892357,Soft Stop,Rule11,Accepted,13556728
892358,Soft Stop,Rule13,Accepted,13556732
892359,Soft Stop,Rule11,Accepted,13556733
892360,Soft Stop,Rule10,Accepted,13556743
892361,Soft Stop,Rule13,Accepted,13556751
892362,Soft Stop,Rule8,Accepted,13556765
892363,Soft Stop,Rule11,Accepted,13556766
892364,Soft Stop,Rule14,Accepted,13556770
892365,Soft Stop,Rule10,Accepted,13556775
892366,Soft Stop,Rule11,Accepted,13556790
892367,Soft Stop,Rule12,Accepted,13556799
892368,Soft Stop,Rule12,Accepted,13556801
892369,Soft Stop,Rule14,Accepted,13556802
892370,Soft Stop,Rule10,Accepted,13556810
892371,Soft Stop,Rule13,Accepted,13556812
892372,Soft Stop,Rule12,Accepted,13556814
892373,Soft Stop,Rule11,Accepted,13556828
892374,Soft Stop,Rule10,Accepted,13556829
892375,Soft Stop,Rule12,Accepted,13556849
892376,Soft Stop,Rule10,Accepted,13556851
892377,Soft Stop,Rule12,Accepted,13556873
892378,Soft Stop,Rule14,Accepted,13556881
892379,Soft Stop,Rule10,Accepted,13556882
892380,Soft Stop,Rule9,Accepted,13556888
892381,Soft Stop,Rule12,Accepted,13556890
892382,Soft Stop,Rule9,Accepted,13556891
892383,Soft Stop,Rule13,Accepted,13556904
892384,Soft Stop,Rule10,Accepted,13556905
892385,Soft Stop,Rule12,Accepted,13556907
892386,Soft Stop,Rule12,Accepted,13556910
892387,Soft Stop,Rule9,Accepted,13556928
892388,Soft Stop,Rule8,Accepted,13556938
892389,Soft Stop,Rule13,Accepted,13556946
892390,Soft Stop,Rule13,Accepted,13556950
892391,Soft Stop,Rule14,Accepted,13556965
892392,Soft Stop,Rule12,Accepted,13556970
892393,Soft Stop,Rule10,Accepted,13556972
892394,Soft Stop,Rule12,Accepted,13556982
892395,Soft Stop,Rule13,Accepted,13556984
892396,Soft Stop,Rule14,Accepted,13556990
892397,Soft Stop,Rule12,Accepted,13557006
892398,Soft Stop,Rule13,Accepted,13557009
892399,Soft Stop,Rule11,Accepted,13557013
892400,Soft Stop,Rule10,Accepted,13557017
892401,Soft Stop,Rule10,Accepted,13557024
892402,Soft Stop,Rule12,Accepted,13557025
892403,Soft Stop,Rule14,Accepted,13557030
892404,Soft Stop,Rule14,Accepted,13557034
892405,Soft Stop,Rule9,Accepted,13557064
892406,Soft Stop,Rule9,Accepted,13557071
892407,Soft Stop,Rule13,Accepted,13557072
892408,Soft Stop,Rule11,Accepted,13557078
892409,Soft Stop,Rule10,Accepted,13557085
892410,Soft Stop,Rule8,Accepted,13557089
892411,Soft Stop,Rule10,Accepted,13557092
892412,Soft Stop,Rule12,Accepted,13557104
892413,Soft Stop,Rule14,Accepted,13557106
892414,Soft Stop,Rule11,Accepted,13557111
892415,Soft Stop,Rule13,Accepted,13557119
892416,Soft Stop,Rule9,Accepted,13557138
892417,Soft Stop,Rule12,Accepted,13557139
892418,Soft Stop,Rule13,Accepted,13557143
892419,Soft Stop,Rule13,Accepted,13557169
892420,Soft Stop,Rule11,Accepted,13557172
892421,Soft Stop,Rule10,Accepted,13557175
892422,Soft Stop,Rule11,Accepted,13557178
892423,Soft Stop,Rule10,Accepted,13557182
892424,Soft Stop,Rule13,Accepted,13557187
892425,Soft Stop,Rule13,Accepted,13557191
892426,Soft Stop,Rule10,Accepted,13557199
892427,Soft Stop,Rule8,Accepted,13557208
892428,Soft Stop,Rule13,Accepted,13557227
892429,Soft Stop,Rule14,Accepted,13557235
892430,Soft Stop,Rule9,Accepted,13557238
892431,Soft Stop,Rule14,Accepted,13557260
892432,Soft Stop,Rule13,Accepted,13557273
892433,Soft Stop,Rule13,Accepted,13557275
892434,Soft Stop,Rule12,Accepted,13557284
892435,Soft Stop,Rule14,Accepted,13557295
892436,Soft Stop,Rule14,Accepted,13557303
892437,Soft Stop,Rule14,Accepted,13557305
892438,Soft Stop,Rule13,Accepted,13557312
892439,Soft Stop,Rule10,Accepted,13557318
892440,Soft Stop,Rule12,Accepted,13557321
892441,Soft Stop,Rule12,Accepted,13557324
892442,Soft Stop,Rule10,Accepted,13557328
892443,Soft Stop,Rule13,Accepted,13557331
892444,Soft Stop,Rule9,Accepted,13557340
892445,Soft Stop,Rule12,Accepted,13557347
892446,Soft Stop,Rule13,Accepted,13557349
892447,Soft Stop,Rule10,Accepted,13557351
892448,Soft Stop,Rule12,Accepted,13557367
892449,Soft Stop,Rule9,Accepted,13557369
892450,Soft Stop,Rule10,Accepted,13557376
892451,Soft Stop,Rule9,Accepted,13557377
892452,Soft Stop,Rule8,Accepted,13557386
892453,Soft Stop,Rule13,Accepted,13557395
892454,Soft Stop,Rule13,Accepted,13557404
892455,Soft Stop,Rule14,Accepted,13557412
892456,Soft Stop,Rule8,Accepted,13557413
892457,Soft Stop,Rule8,Accepted,13557430
892458,Soft Stop,Rule9,Accepted,13557437
892459,Soft Stop,Rule8,Accepted,13557444
892460,Soft Stop,Rule14,Accepted,13557447
892461,Soft Stop,Rule8,Accepted,13557450
892462,Soft Stop,Rule14,Accepted,13557459
892463,Soft Stop,Rule13,Accepted,13557476
892464,Soft Stop,Rule12,Accepted,13557481
892465,Soft Stop,Rule11,Accepted,13557483
892466,Soft Stop,Rule10,Accepted,13557484
892467,Soft Stop,Rule12,Accepted,13557488
892468,Soft Stop,Rule12,Accepted,13557491
892469,Soft Stop,Rule11,Accepted,13557497
892470,Soft Stop,Rule14,Accepted,13557508
892471,Soft Stop,Rule8,Accepted,13557528
892472,Soft Stop,Rule9,Accepted,13557546
892473,Soft Stop,Rule9,Accepted,13557553
892474,Soft Stop,Rule13,Accepted,13557555
892475,Soft Stop,Rule11,Accepted,13557557
892476,Soft Stop,Rule10,Accepted,13557563
892477,Soft Stop,Rule8,Accepted,13557565
892478,Soft Stop,Rule13,Accepted,13557573
892479,Soft Stop,Rule9,Accepted,13557575
892480,Soft Stop,Rule10,Accepted,13557576
892481,Soft Stop,Rule8,Accepted,13557590
892482,Soft Stop,Rule12,Accepted,13557592
892483,Soft Stop,Rule8,Accepted,13557594
892484,Soft Stop,Rule14,Accepted,13557597
892485,Soft Stop,Rule11,Accepted,13557598
892486,Soft Stop,Rule13,Accepted,13557603
892487,Soft Stop,Rule13,Accepted,13557625
892488,Soft Stop,Rule12,Accepted,13557658
892489,Soft Stop,Rule12,Accepted,13557661
892490,Soft Stop,Rule9,Accepted,13557672
892491,Soft Stop,Rule12,Accepted,13557684
892492,Soft Stop,Rule9,Accepted,13557686
892493,Soft Stop,Rule11,Accepted,13557688
892494,Soft Stop,Rule13,Accepted,13557690
892495,Soft Stop,Rule14,Accepted,13557695
892496,Soft Stop,Rule9,Accepted,13557703
892497,Soft Stop,Rule9,Accepted,13557707
892498,Soft Stop,Rule8,Accepted,13557725
892499,Soft Stop,Rule9,Accepted,13557727
892500,Soft Stop,Rule12,Accepted,13557735
892501,Soft Stop,Rule12,Accepted,13557749
892502,Soft Stop,Rule10,Accepted,13557752
892503,Soft Stop,Rule10,Accepted,13557754
892504,Soft Stop,Rule9,Accepted,13557760
892505,Soft Stop,Rule13,Accepted,13557761
892506,Soft Stop,Rule9,Accepted,13557764
892507,Soft Stop,Rule11,Accepted,13557771
892508,Soft Stop,Rule14,Accepted,13557774
892509,Soft Stop,Rule8,Accepted,13557794
892510,Soft Stop,Rule10,Accepted,13557797
892511,Soft Stop,Rule10,Accepted,13557806
892512,Soft Stop,Rule13,Accepted,13557814
892513,Soft Stop,Rule12,Accepted,13557832
892514,Soft Stop,Rule12,Accepted,13557841
892515,Soft Stop,Rule8,Accepted,13557846
892516,Soft Stop,Rule11,Accepted,13557848
892517,Soft Stop,Rule10,Accepted,13557856
892518,Soft Stop,Rule9,Accepted,13557857
892519,Soft Stop,Rule8,Accepted,13557864
892520,Soft Stop,Rule11,Accepted,13557867
892521,Soft Stop,Rule14,Accepted,13557873
892522,Soft Stop,Rule14,Accepted,13557882
892523,Soft Stop,Rule11,Accepted,13557883
892524,Soft Stop,Rule9,Accepted,13557885
892525,Soft Stop,Rule13,Accepted,13557892
892526,Soft Stop,Rule8,Accepted,13557896
892527,Soft Stop,Rule9,Accepted,13557903
892528,Soft Stop,Rule13,Accepted,13557905
892529,Soft Stop,Rule9,Accepted,13557914
892530,Soft Stop,Rule9,Accepted,13557915
892531,Soft Stop,Rule9,Accepted,13557918
892532,Soft Stop,Rule12,Accepted,13557927
892533,Soft Stop,Rule9,Accepted,13557936
892534,Soft Stop,Rule14,Accepted,13557950
892535,Soft Stop,Rule14,Accepted,13557951
892536,Soft Stop,Rule12,Accepted,13557956
892537,Soft Stop,Rule10,Accepted,13557963
