Transaction_id,customer_id,Payment direction,Payment Status,Payment Type,payment system,Product,Payment Amount,Payment Currency,Transaction_date,CounterpartBIC
13563124,1162,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.44,EUR,2025-02-02,HKKJUKXX
13563125,1152,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.28,EUR,2025-01-27,HKKJDEXX
13563126,1133,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.65,EUR,2025-01-07,JKGJUKXX
13563127,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.64,EUR,2025-01-10,FJDCDEXX
13563128,1123,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.57,EUR,2025-01-14,UWEILVXX
13563129,1129,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.13,EUR,2025-02-10,FJKULVXX
13563130,1142,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.7,EUR,2025-01-23,GLKLLVXX
13563131,1118,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.79,EUR,2025-01-27,FJDCLVXX
13563132,1132,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.59,EUR,2025-01-24,UWEILVXX
13563133,1143,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.04,EUR,2025-01-17,LKJFLVXX
13563134,1145,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.48,EUR,2025-02-22,FJKULVXX
13563135,1134,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.47,EUR,2025-01-02,HKKJLVXX
13563136,1120,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.11,EUR,2025-01-16,JKGJLVXX
13563137,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.44,EUR,2025-01-06,UWEILVXX
13563138,1120,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,14.13,EUR,2025-01-07,CIUVLVXX
13563139,1164,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,14.54,EUR,2025-01-04,HKKJCYXX
13563140,1166,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.53,EUR,2025-02-28,JKGJLVXX
13563141,1146,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,12.97,EUR,2025-02-05,GLKLCYXX
13563142,1121,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,11.29,EUR,2025-01-14,FJKULVXX
13563143,1131,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.04,EUR,2025-02-10,JKGJLVXX
13563144,1124,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,18.34,EUR,2025-01-23,GLKLDEXX
13563145,1146,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,33.41,EUR,2025-02-07,JKGJLVXX
13563146,1122,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.97,EUR,2025-01-17,LKJFLTXX
13563147,1161,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,14.08,EUR,2025-02-03,UWEILVXX
13563148,1123,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.64,EUR,2025-02-03,HGKHLVXX
13563149,1150,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,97.58,EUR,2025-01-26,FJDCLVXX
13563150,1158,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.19,EUR,2025-01-23,JKGJLVXX
13563151,1146,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.46,EUR,2025-02-07,HJGFDEXX
13563152,1129,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.8,EUR,2025-01-19,LKJFEEXX
13563153,1137,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.06,EUR,2025-01-25,GLKLLVXX
13563154,1128,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,18.05,EUR,2025-02-04,JKGJLVXX
13563155,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.69,EUR,2025-02-18,FJKULVXX
13563156,1130,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,15.77,EUR,2025-02-08,UWEILVXX
13563157,1158,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.86,EUR,2025-02-13,UWEILTXX
13563158,1164,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.22,EUR,2025-02-16,HKKJLVXX
13563159,1150,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.68,EUR,2025-01-25,FJDCLTXX
13563160,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.91,EUR,2025-02-18,FJDCLTXX
13563161,1149,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.18,EUR,2025-02-15,HGKHEEXX
13563162,1126,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.03,EUR,2025-01-30,HGKHUKXX
13563163,1119,OUTGOING,REJECTED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.56,EUR,2025-02-19,CIUVLVXX
13563164,1144,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.67,EUR,2025-02-05,UWEILVXX
13563165,1138,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.05,EUR,2025-01-18,HKKJLTXX
13563166,1157,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.76,EUR,2025-02-04,UWEILVXX
13563167,1165,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,26.78,EUR,2025-01-01,HJGFLVXX
13563168,1167,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,12.84,EUR,2025-01-05,CIUVLVXX
13563169,1162,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.53,EUR,2025-01-15,CIUVLTXX
13563170,1136,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.89,EUR,2025-02-15,HJGFLVXX
13563171,1129,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.81,EUR,2025-01-19,HKKJDEXX
13563172,1161,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.19,EUR,2025-02-06,HKKJUKXX
13563173,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.89,EUR,2025-01-11,JKGJLVXX
13563174,1138,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.24,EUR,2025-02-08,FJDCLVXX
13563175,1140,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,38.92,EUR,2025-02-10,LKJFDEXX
13563176,1161,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,11.07,EUR,2025-01-04,GLKLLTXX
13563177,1151,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.29,EUR,2025-01-30,HGKHEEXX
13563178,1122,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.91,EUR,2025-02-25,GLKLLVXX
13563179,1146,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,19.77,EUR,2025-01-09,JKGJUKXX
13563180,1140,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.81,EUR,2025-01-24,FJKULTXX
13563181,1157,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.26,EUR,2025-02-13,JKGJLTXX
13563182,1157,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.48,EUR,2025-01-31,CIUVLVXX
13563183,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,28.63,EUR,2025-02-20,HGKHCYXX
13563184,1149,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.44,EUR,2025-01-19,FJDCLTXX
13563185,1157,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.16,EUR,2025-01-02,FJDCUKXX
13563186,1151,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.25,EUR,2025-02-02,GLKLLVXX
13563187,1154,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,27.68,EUR,2025-01-28,CIUVLVXX
13563188,1158,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,11.59,EUR,2025-02-12,CIUVLVXX
13563189,1149,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.08,EUR,2025-01-14,HGKHLVXX
13563190,1150,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.25,EUR,2025-01-21,CIUVLVXX
13563191,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.87,EUR,2025-01-16,CIUVUKXX
13563192,1161,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.3,EUR,2025-01-15,GLKLLTXX
13563193,1132,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,42.45,EUR,2025-01-06,LKJFLVXX
13563194,1124,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.01,EUR,2025-02-10,HKKJLTXX
13563195,1167,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.45,EUR,2025-01-12,FJDCLVXX
13563196,1123,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.43,EUR,2025-02-22,LKJFLVXX
13563197,1144,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,16.44,EUR,2025-01-02,GLKLDEXX
13563198,1119,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.79,EUR,2025-02-03,JKGJLVXX
13563199,1163,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.55,EUR,2025-02-04,HGKHLVXX
13563200,1130,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.86,EUR,2025-01-30,JKGJUKXX
13563201,1123,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.79,EUR,2025-02-13,HKKJCYXX
13563202,1157,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.9,EUR,2025-02-13,FJKUCYXX
13563203,1126,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.16,EUR,2025-02-11,FJDCLVXX
13563204,1132,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.08,EUR,2025-02-17,JKGJEEXX
13563205,1158,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.1,EUR,2025-01-11,HKKJEEXX
13563206,1151,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.79,EUR,2025-01-28,CIUVLVXX
13563207,1128,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.47,EUR,2025-01-17,HKKJEEXX
13563208,1152,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.25,EUR,2025-02-13,HGKHUKXX
13563209,1157,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,173.74,EUR,2025-02-04,HGKHLVXX
13563210,1126,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.35,EUR,2025-01-13,FJKULTXX
13563211,1157,OUTGOING,REJECTED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,19.73,EUR,2025-02-13,CIUVEEXX
13563212,1124,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.96,EUR,2025-01-29,UWEIDEXX
13563213,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.02,EUR,2025-01-15,FJKULVXX
13563214,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.2,EUR,2025-02-06,JKGJDEXX
13563215,1137,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.61,EUR,2025-02-14,UWEILVXX
13563216,1134,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,40,EUR,2025-01-03,HJGFLVXX
13563217,1148,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,660,EUR,2025-01-10,UWEILVXX
13563218,1149,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.97,EUR,2025-02-20,HJGFDEXX
13563219,1130,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.04,EUR,2025-01-05,HKKJLVXX
13563220,1150,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,1.66,EUR,2025-02-12,UWEILVXX
13563221,1124,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.07,EUR,2025-01-21,LKJFLVXX
13563222,1141,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-13,UWEILVXX
13563223,1133,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,0.37,EUR,2025-01-12,GLKLDEXX
13563224,1153,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,12.31,EUR,2025-02-15,FJDCUKXX
13563225,1118,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.09,EUR,2025-01-04,HKKJLVXX
13563226,1151,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-29,HJGFCYXX
13563227,1122,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,SWIFT,Cross-Border,5.77,EUR,2025-01-28,CIUVNGXX
13563228,1163,OUTGOING,REJECTED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-01-12,FJKULVXX
13563229,1142,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.94,EUR,2025-01-10,HJGFDEXX
13563230,1139,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.98,EUR,2025-02-05,JKGJLVXX
13563231,1138,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-29,CIUVLTXX
13563232,1133,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,1.87,EUR,2025-02-09,LKJFDEXX
13563233,1133,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-06,HKKJLVXX
13563234,1143,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.08,EUR,2025-01-29,JKGJLVXX
13563235,1159,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-08,CIUVLTXX
13563236,1143,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-05,HKKJLVXX
13563237,1137,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-04,GLKLLTXX
13563238,1167,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.37,EUR,2025-01-01,GLKLLTXX
13563239,1135,OUTGOING,REJECTED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,1.27,EUR,2025-02-13,FJKULVXX
13563240,1137,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,0.37,EUR,2025-02-24,HJGFUKXX
13563241,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.87,EUR,2025-02-28,FJKULVXX
13563242,1127,OUTGOING,REJECTED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,0.37,EUR,2025-01-27,FJDCLTXX
13563243,1125,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.12,EUR,2025-02-11,HGKHLVXX
13563244,1150,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,1.86,EUR,2025-01-21,CIUVLVXX
13563245,1134,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,0.37,EUR,2025-02-25,HGKHLVXX
13563246,1153,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.27,EUR,2025-01-15,CIUVLTXX
13563247,1122,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.35,EUR,2025-02-26,HKKJLVXX
13563248,1163,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.09,EUR,2025-02-19,FJKULVXX
13563249,1166,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-06,UWEILVXX
13563250,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.77,EUR,2025-02-10,CIUVLVXX
13563251,1124,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.61,EUR,2025-01-04,FJDCLVXX
13563252,1129,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.06,EUR,2025-02-13,JKGJEEXX
13563253,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.52,EUR,2025-02-23,HKKJLVXX
13563254,1126,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.52,EUR,2025-02-23,LKJFCYXX
13563255,1123,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,11.39,EUR,2025-02-11,FJKUDEXX
13563256,1149,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-10,JKGJLVXX
13563257,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-25,HKKJUKXX
13563258,1141,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.71,EUR,2025-01-30,HKKJLVXX
13563259,1128,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-01-30,HJGFLTXX
13563260,1142,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.37,EUR,2025-01-06,HKKJCYXX
13563261,1165,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-02-08,HJGFUKXX
13563262,1150,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-20,CIUVLVXX
13563263,1136,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-18,UWEILVXX
13563264,1148,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-08,CIUVLVXX
13563265,1125,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-25,UWEILVXX
13563266,1136,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.41,EUR,2025-02-03,HKKJLTXX
13563267,1157,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-01,CIUVLVXX
13563268,1129,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-09,HKKJLVXX
13563269,1144,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-23,JKGJLTXX
13563270,1132,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-18,LKJFLTXX
13563271,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-13,LKJFEEXX
13563272,1140,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.12,EUR,2025-01-17,LKJFCYXX
13563273,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-01-11,HKKJLTXX
13563274,1145,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,14.52,EUR,2025-01-04,LKJFEEXX
13563275,1130,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-22,HKKJLVXX
13563276,1154,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-02,FJKUUKXX
